symbol,name,open,high,low,close,volume,strike,category,exchange_id
PETRA411,"PETROBRAS PN, R$ 40.19, 17-01-2025",0.87,0.87,0.87,0.87,1000,40.19,CALL,BOVESPA
PETRM411,"PETROBRAS PN, R$ 40.19, 17-01-2025",0.0,0.0,0.0,3.1,0,40.19,PUT,BOVESPA
PETRA414,"PETROBRAS PN, R$ 40.44, 17-01-2025",0.0,0.0,0.0,0.44,0,40.44,CALL,BOVESPA
PETRM414,"PETROBRAS PN, R$ 40.44, 17-01-2025",0.0,0.0,0.0,4.22,0,40.44,PUT,BOVESPA
PETRA416,"PETROBRAS PN, R$ 40.69, 17-01-2025",0.0,0.0,0.0,0.49,0,40.69,CALL,BOVESPA
PETRM416,"PETROBRAS PN, R$ 40.69, 17-01-2025",0.0,0.0,0.0,0.0,0,40.69,PUT,BOVESPA
PETRA41,"PETROBRAS PN, R$ 40.94, 17-01-2025",0.38,0.38,0.32,0.32,16800,40.94,CALL,BOVESPA
PETRM41,"PETROBRAS PN, R$ 40.94, 17-01-2025",0.0,0.0,0.0,4.41,0,40.94,PUT,BOVESPA
PETRA421,"PETROBRAS PN, R$ 41.19, 17-01-2025",0.31,0.35,0.29,0.29,26800,41.19,CALL,BOVESPA
PETRM421,"PETROBRAS PN, R$ 41.19, 17-01-2025",0.0,0.0,0.0,0.0,0,41.19,PUT,BOVESPA
PETRA424,"PETROBRAS PN, R$ 41.44, 17-01-2025",0.0,0.0,0.0,0.65,0,41.44,CALL,BOVESPA
PETRM424,"PETROBRAS PN, R$ 41.44, 17-01-2025",0.0,0.0,0.0,0.0,0,41.44,PUT,BOVESPA
PETRA426,"PETROBRAS PN, R$ 41.69, 17-01-2025",0.0,0.0,0.0,0.0,0,41.69,CALL,BOVESPA
PETRM426,"PETROBRAS PN, R$ 41.69, 17-01-2025",0.0,0.0,0.0,0.0,0,41.69,PUT,BOVESPA
PETRA429,"PETROBRAS PN, R$ 41.94, 17-01-2025",0.22,0.22,0.22,0.22,2000,41.94,CALL,BOVESPA
PETRM429,"PETROBRAS PN, R$ 41.94, 17-01-2025",0.0,0.0,0.0,5.5,0,41.94,PUT,BOVESPA
PETRA431,"PETROBRAS PN, R$ 42.19, 17-01-2025",0.39,0.39,0.3,0.3,600,42.19,CALL,BOVESPA
PETRM431,"PETROBRAS PN, R$ 42.19, 17-01-2025",0.0,0.0,0.0,0.0,0,42.19,PUT,BOVESPA
PETRA434,"PETROBRAS PN, R$ 42.44, 17-01-2025",0.0,0.0,0.0,0.23,0,42.44,CALL,BOVESPA
PETRM434,"PETROBRAS PN, R$ 42.44, 17-01-2025",0.0,0.0,0.0,0.0,0,42.44,PUT,BOVESPA
PETRA436,"PETROBRAS PN, R$ 42.69, 17-01-2025",0.0,0.0,0.0,0.2,0,42.69,CALL,BOVESPA
PETRM436,"PETROBRAS PN, R$ 42.69, 17-01-2025",0.0,0.0,0.0,0.0,0,42.69,PUT,BOVESPA
PETRA439,"PETROBRAS PN, R$ 42.94, 17-01-2025",0.0,0.0,0.0,0.19,0,42.94,CALL,BOVESPA
PETRM439,"PETROBRAS PN, R$ 42.94, 17-01-2025",0.0,0.0,0.0,0.0,0,42.94,PUT,BOVESPA
PETRA480,"PETROBRAS PN, R$ 43.19, 17-01-2025",0.14,0.2,0.14,0.19,67400,43.19,CALL,BOVESPA
PETRM480,"PETROBRAS PN, R$ 43.19, 17-01-2025",0.0,0.0,0.0,6.59,0,43.19,PUT,BOVESPA
PETRA444,"PETROBRAS PN, R$ 43.44, 17-01-2025",0.0,0.0,0.0,0.19,0,43.44,CALL,BOVESPA
PETRM444,"PETROBRAS PN, R$ 43.44, 17-01-2025",0.0,0.0,0.0,0.0,0,43.44,PUT,BOVESPA
PETRA446,"PETROBRAS PN, R$ 43.69, 17-01-2025",0.0,0.0,0.0,0.41,0,43.69,CALL,BOVESPA
PETRM446,"PETROBRAS PN, R$ 43.69, 17-01-2025",0.0,0.0,0.0,0.0,0,43.69,PUT,BOVESPA
PETRA449,"PETROBRAS PN, R$ 43.94, 17-01-2025",0.0,0.0,0.0,0.15,0,43.94,CALL,BOVESPA
PETRM449,"PETROBRAS PN, R$ 43.94, 17-01-2025",0.0,0.0,0.0,0.0,0,43.94,PUT,BOVESPA
PETRA451,"PETROBRAS PN, R$ 44.19, 17-01-2025",0.39,0.39,0.12,0.13,107100,44.19,CALL,BOVESPA
PETRM451,"PETROBRAS PN, R$ 44.19, 17-01-2025",0.0,0.0,0.0,7.2,0,44.19,PUT,BOVESPA
PETRA454,"PETROBRAS PN, R$ 44.44, 17-01-2025",0.0,0.0,0.0,0.1,0,44.44,CALL,BOVESPA
PETRM454,"PETROBRAS PN, R$ 44.44, 17-01-2025",0.0,0.0,0.0,0.0,0,44.44,PUT,BOVESPA
PETRA456,"PETROBRAS PN, R$ 44.69, 17-01-2025",0.0,0.0,0.0,0.0,0,44.69,CALL,BOVESPA
PETRM456,"PETROBRAS PN, R$ 44.69, 17-01-2025",0.0,0.0,0.0,0.0,0,44.69,PUT,BOVESPA
PETRA459,"PETROBRAS PN, R$ 44.94, 17-01-2025",0.0,0.0,0.0,0.0,0,44.94,CALL,BOVESPA
PETRM459,"PETROBRAS PN, R$ 44.94, 17-01-2025",0.0,0.0,0.0,5.8,0,44.94,PUT,BOVESPA
PETRA461,"PETROBRAS PN, R$ 45.19, 17-01-2025",0.08,0.11,0.07,0.11,29400,45.19,CALL,BOVESPA
PETRM461,"PETROBRAS PN, R$ 45.19, 17-01-2025",0.0,0.0,0.0,0.0,0,45.19,PUT,BOVESPA
PETRA464,"PETROBRAS PN, R$ 45.44, 17-01-2025",0.07,0.07,0.07,0.07,100,45.44,CALL,BOVESPA
PETRM464,"PETROBRAS PN, R$ 45.44, 17-01-2025",0.0,0.0,0.0,0.0,0,45.44,PUT,BOVESPA
PETRA466,"PETROBRAS PN, R$ 45.69, 17-01-2025",0.0,0.0,0.0,0.0,0,45.69,CALL,BOVESPA
PETRM466,"PETROBRAS PN, R$ 45.69, 17-01-2025",0.0,0.0,0.0,0.0,0,45.69,PUT,BOVESPA
PETRA469,"PETROBRAS PN, R$ 45.94, 17-01-2025",0.0,0.0,0.0,0.0,0,45.94,CALL,BOVESPA
PETRM469,"PETROBRAS PN, R$ 45.94, 17-01-2025",0.0,0.0,0.0,0.0,0,45.94,PUT,BOVESPA
PETRA471,"PETROBRAS PN, R$ 46.19, 17-01-2025",0.0,0.0,0.0,0.0,0,46.19,CALL,BOVESPA
PETRM471,"PETROBRAS PN, R$ 46.19, 17-01-2025",0.0,0.0,0.0,7.67,0,46.19,PUT,BOVESPA
PETRA476,"PETROBRAS PN, R$ 46.69, 17-01-2025",0.0,0.0,0.0,0.0,0,46.69,CALL,BOVESPA
PETRM476,"PETROBRAS PN, R$ 46.69, 17-01-2025",0.0,0.0,0.0,8.2,0,46.69,PUT,BOVESPA
PETRA481,"PETROBRAS PN, R$ 47.19, 17-01-2025",0.0,0.0,0.0,0.05,0,47.19,CALL,BOVESPA
PETRM481,"PETROBRAS PN, R$ 47.19, 17-01-2025",0.0,0.0,0.0,0.0,0,47.19,PUT,BOVESPA
PETRA486,"PETROBRAS PN, R$ 47.69, 17-01-2025",0.0,0.0,0.0,0.06,0,47.69,CALL,BOVESPA
PETRM486,"PETROBRAS PN, R$ 47.69, 17-01-2025",0.0,0.0,0.0,0.0,0,47.69,PUT,BOVESPA
PETRA50,"PETROBRAS PN, R$ 50.69, 17-01-2025",0.0,0.0,0.0,0.0,0,50.69,CALL,BOVESPA
PETRM50,"PETROBRAS PN, R$ 50.69, 17-01-2025",0.0,0.0,0.0,12.25,0,50.69,PUT,BOVESPA
PETRB129,"PETROBRAS PN, R$ 11.95, 21-02-2025",0.0,0.0,0.0,24.87,0,11.95,CALL,BOVESPA
PETRN129,"PETROBRAS PN, R$ 11.95, 21-02-2025",0.0,0.0,0.0,0.0,0,11.95,PUT,BOVESPA
PETRB174,"PETROBRAS PN, R$ 16.45, 21-02-2025",0.0,0.0,0.0,21.42,0,16.45,CALL,BOVESPA
PETRN174,"PETROBRAS PN, R$ 16.45, 21-02-2025",0.0,0.0,0.0,0.03,0,16.45,PUT,BOVESPA
PETRB201,"PETROBRAS PN, R$ 19.20, 21-02-2025",0.0,0.0,0.0,17.55,0,19.2,CALL,BOVESPA
PETRN201,"PETROBRAS PN, R$ 19.20, 21-02-2025",0.0,0.0,0.0,0.08,0,19.2,PUT,BOVESPA
PETRB204,"PETROBRAS PN, R$ 19.45, 21-02-2025",0.0,0.0,0.0,18.0,0,19.45,CALL,BOVESPA
PETRN204,"PETROBRAS PN, R$ 19.45, 21-02-2025",0.0,0.0,0.0,0.0,0,19.45,PUT,BOVESPA
PETRB25,"PETROBRAS PN, R$ 19.70, 21-02-2025",0.0,0.0,0.0,18.3,0,19.7,CALL,BOVESPA
PETRN25,"PETROBRAS PN, R$ 19.70, 21-02-2025",0.0,0.0,0.0,0.14,0,19.7,PUT,BOVESPA
PETRB265,"PETROBRAS PN, R$ 20.45, 21-02-2025",0.0,0.0,0.0,17.08,0,20.45,CALL,BOVESPA
PETRN265,"PETROBRAS PN, R$ 20.45, 21-02-2025",0.0,0.0,0.0,0.04,0,20.45,PUT,BOVESPA
PETRB224,"PETROBRAS PN, R$ 21.45, 21-02-2025",0.0,0.0,0.0,16.87,0,21.45,CALL,BOVESPA
PETRN224,"PETROBRAS PN, R$ 21.45, 21-02-2025",0.0,0.0,0.0,0.0,0,21.45,PUT,BOVESPA
PETRB285,"PETROBRAS PN, R$ 22.45, 21-02-2025",0.0,0.0,0.0,15.93,0,22.45,CALL,BOVESPA
PETRN285,"PETROBRAS PN, R$ 22.45, 21-02-2025",0.0,0.0,0.0,0.07,0,22.45,PUT,BOVESPA
PETRB289,"PETROBRAS PN, R$ 27.95, 21-02-2025",0.0,0.0,0.0,8.77,0,27.95,CALL,BOVESPA
PETRN289,"PETROBRAS PN, R$ 27.95, 21-02-2025",0.0,0.0,0.0,0.15,0,27.95,PUT,BOVESPA
PETRB385,"PETROBRAS PN, R$ 32.45, 21-02-2025",0.0,0.0,0.0,6.1,0,32.45,CALL,BOVESPA
PETRN385,"PETROBRAS PN, R$ 32.45, 21-02-2025",0.52,0.52,0.52,0.52,200,32.45,PUT,BOVESPA
PETRB349,"PETROBRAS PN, R$ 34.95, 21-02-2025",0.0,0.0,0.0,0.0,0,34.95,CALL,BOVESPA
PETRN349,"PETROBRAS PN, R$ 34.95, 21-02-2025",0.99,0.99,0.99,0.99,35500,34.95,PUT,BOVESPA
PETRB40,"PETROBRAS PN, R$ 35.20, 21-02-2025",0.0,0.0,0.0,4.2,0,35.2,CALL,BOVESPA
PETRN40,"PETROBRAS PN, R$ 35.20, 21-02-2025",1.03,1.08,1.03,1.08,8500,35.2,PUT,BOVESPA
PETRB354,"PETROBRAS PN, R$ 35.45, 21-02-2025",3.19,3.19,3.19,3.19,100,35.45,CALL,BOVESPA
PETRN354,"PETROBRAS PN, R$ 35.45, 21-02-2025",0.0,0.0,0.0,1.27,0,35.45,PUT,BOVESPA
PETRB357,"PETROBRAS PN, R$ 35.70, 21-02-2025",2.14,3.0,1.79,3.0,16000,35.7,CALL,BOVESPA
PETRN357,"PETROBRAS PN, R$ 35.70, 21-02-2025",1.3,1.3,1.3,1.3,100,35.7,PUT,BOVESPA
PETRB369,"PETROBRAS PN, R$ 35.95, 21-02-2025",2.58,2.58,2.58,2.58,100,35.95,CALL,BOVESPA
PETRN369,"PETROBRAS PN, R$ 35.95, 21-02-2025",1.2,1.2,1.2,1.2,200,35.95,PUT,BOVESPA
PETRB362,"PETROBRAS PN, R$ 36.20, 21-02-2025",0.0,0.0,0.0,0.0,0,36.2,CALL,BOVESPA
PETRN362,"PETROBRAS PN, R$ 36.20, 21-02-2025",0.0,0.0,0.0,1.46,0,36.2,PUT,BOVESPA
PETRB364,"PETROBRAS PN, R$ 36.45, 21-02-2025",0.0,0.0,0.0,2.2,0,36.45,CALL,BOVESPA
PETRN364,"PETROBRAS PN, R$ 36.45, 21-02-2025",0.0,0.0,0.0,0.0,0,36.45,PUT,BOVESPA
PETRB367,"PETROBRAS PN, R$ 36.70, 21-02-2025",0.0,0.0,0.0,0.0,0,36.7,CALL,BOVESPA
PETRN367,"PETROBRAS PN, R$ 36.70, 21-02-2025",0.0,0.0,0.0,1.48,0,36.7,PUT,BOVESPA
PETRB379,"PETROBRAS PN, R$ 36.95, 21-02-2025",0.0,0.0,0.0,1.93,0,36.95,CALL,BOVESPA
PETRN379,"PETROBRAS PN, R$ 36.95, 21-02-2025",0.0,0.0,0.0,1.74,0,36.95,PUT,BOVESPA
PETRB372,"PETROBRAS PN, R$ 37.20, 21-02-2025",2.09,2.09,2.05,2.05,1200,37.2,CALL,BOVESPA
PETRN372,"PETROBRAS PN, R$ 37.20, 21-02-2025",0.0,0.0,0.0,1.87,0,37.2,PUT,BOVESPA
PETRB374,"PETROBRAS PN, R$ 37.45, 21-02-2025",0.0,0.0,0.0,2.28,0,37.45,CALL,BOVESPA
PETRN374,"PETROBRAS PN, R$ 37.45, 21-02-2025",0.0,0.0,0.0,0.0,0,37.45,PUT,BOVESPA
PETRB377,"PETROBRAS PN, R$ 37.70, 21-02-2025",0.0,0.0,0.0,0.0,0,37.7,CALL,BOVESPA
PETRN377,"PETROBRAS PN, R$ 37.70, 21-02-2025",0.0,0.0,0.0,0.0,0,37.7,PUT,BOVESPA
PETRB389,"PETROBRAS PN, R$ 37.95, 21-02-2025",0.0,0.0,0.0,1.0,0,37.95,CALL,BOVESPA
PETRN389,"PETROBRAS PN, R$ 37.95, 21-02-2025",0.0,0.0,0.0,2.55,0,37.95,PUT,BOVESPA
PETRB382,"PETROBRAS PN, R$ 38.20, 21-02-2025",1.5,1.5,1.5,1.5,10000,38.2,CALL,BOVESPA
PETRN382,"PETROBRAS PN, R$ 38.20, 21-02-2025",0.0,0.0,0.0,2.05,0,38.2,PUT,BOVESPA
PETRB384,"PETROBRAS PN, R$ 38.45, 21-02-2025",0.0,0.0,0.0,1.93,0,38.45,CALL,BOVESPA
PETRN384,"PETROBRAS PN, R$ 38.45, 21-02-2025",0.0,0.0,0.0,0.0,0,38.45,PUT,BOVESPA
PETRB387,"PETROBRAS PN, R$ 38.70, 21-02-2025",0.0,0.0,0.0,0.0,0,38.7,CALL,BOVESPA
PETRN387,"PETROBRAS PN, R$ 38.70, 21-02-2025",0.0,0.0,0.0,0.0,0,38.7,PUT,BOVESPA
PETRB38,"PETROBRAS PN, R$ 38.95, 21-02-2025",0.0,0.0,0.0,2.25,0,38.95,CALL,BOVESPA
PETRN38,"PETROBRAS PN, R$ 38.95, 21-02-2025",0.0,0.0,0.0,0.0,0,38.95,PUT,BOVESPA
PETRB392,"PETROBRAS PN, R$ 39.20, 21-02-2025",1.07,1.07,1.07,1.07,100,39.2,CALL,BOVESPA
PETRN392,"PETROBRAS PN, R$ 39.20, 21-02-2025",0.0,0.0,0.0,0.0,0,39.2,PUT,BOVESPA
PETRB394,"PETROBRAS PN, R$ 39.45, 21-02-2025",1.0,1.2,1.0,1.2,3300,39.45,CALL,BOVESPA
PETRN394,"PETROBRAS PN, R$ 39.45, 21-02-2025",0.0,0.0,0.0,2.74,0,39.45,PUT,BOVESPA
PETRB397,"PETROBRAS PN, R$ 39.70, 21-02-2025",0.0,0.0,0.0,0.0,0,39.7,CALL,BOVESPA
PETRN397,"PETROBRAS PN, R$ 39.70, 21-02-2025",0.0,0.0,0.0,0.0,0,39.7,PUT,BOVESPA
PETRB399,"PETROBRAS PN, R$ 39.95, 21-02-2025",0.0,0.0,0.0,0.0,0,39.95,CALL,BOVESPA
PETRN399,"PETROBRAS PN, R$ 39.95, 21-02-2025",0.0,0.0,0.0,0.0,0,39.95,PUT,BOVESPA
PETRB402,"PETROBRAS PN, R$ 40.20, 21-02-2025",0.0,0.0,0.0,0.8,0,40.2,CALL,BOVESPA
PETRN402,"PETROBRAS PN, R$ 40.20, 21-02-2025",0.0,0.0,0.0,0.0,0,40.2,PUT,BOVESPA
PETRB404,"PETROBRAS PN, R$ 40.45, 21-02-2025",0.0,0.0,0.0,0.0,0,40.45,CALL,BOVESPA
PETRN404,"PETROBRAS PN, R$ 40.45, 21-02-2025",0.0,0.0,0.0,0.0,0,40.45,PUT,BOVESPA
PETRB407,"PETROBRAS PN, R$ 40.70, 21-02-2025",0.0,0.0,0.0,0.7,0,40.7,CALL,BOVESPA
PETRN407,"PETROBRAS PN, R$ 40.70, 21-02-2025",0.0,0.0,0.0,0.0,0,40.7,PUT,BOVESPA
PETRB409,"PETROBRAS PN, R$ 40.95, 21-02-2025",0.66,0.66,0.64,0.65,4500,40.95,CALL,BOVESPA
PETRN409,"PETROBRAS PN, R$ 40.95, 21-02-2025",0.0,0.0,0.0,4.49,0,40.95,PUT,BOVESPA
PETRB419,"PETROBRAS PN, R$ 41.95, 21-02-2025",0.0,0.0,0.0,0.6,0,41.95,CALL,BOVESPA
PETRN419,"PETROBRAS PN, R$ 41.95, 21-02-2025",0.0,0.0,0.0,0.0,0,41.95,PUT,BOVESPA
PETRB429,"PETROBRAS PN, R$ 42.95, 21-02-2025",0.0,0.0,0.0,0.35,0,42.95,CALL,BOVESPA
PETRN429,"PETROBRAS PN, R$ 42.95, 21-02-2025",0.0,0.0,0.0,4.9,0,42.95,PUT,BOVESPA
PETRB552,"PETROBRAS PN, R$ 55.20, 21-02-2025",0.0,0.0,0.0,0.03,0,55.2,CALL,BOVESPA
PETRN552,"PETROBRAS PN, R$ 55.20, 21-02-2025",0.0,0.0,0.0,16.1,0,55.2,PUT,BOVESPA
PETRB571,"PETROBRAS PN, R$ 56.20, 21-02-2025",0.0,0.0,0.0,0.04,0,56.2,CALL,BOVESPA
PETRN571,"PETROBRAS PN, R$ 56.20, 21-02-2025",0.0,0.0,0.0,18.07,0,56.2,PUT,BOVESPA
PETRB612,"PETROBRAS PN, R$ 61.20, 21-02-2025",0.0,0.0,0.0,0.02,0,61.2,CALL,BOVESPA
PETRN612,"PETROBRAS PN, R$ 61.20, 21-02-2025",0.0,0.0,0.0,20.83,0,61.2,PUT,BOVESPA
PETRC138,"PETROBRAS PN, R$ 11.94, 21-03-2025",0.0,0.0,0.0,23.28,0,11.94,CALL,BOVESPA
PETRO138,"PETROBRAS PN, R$ 11.94, 21-03-2025",0.0,0.0,0.0,0.0,0,11.94,PUT,BOVESPA
PETRC141,"PETROBRAS PN, R$ 12.19, 21-03-2025",0.0,0.0,0.0,0.0,0,12.19,CALL,BOVESPA
PETRO141,"PETROBRAS PN, R$ 12.19, 21-03-2025",0.02,0.02,0.02,0.02,1000,12.19,PUT,BOVESPA
PETRC159,"PETROBRAS PN, R$ 14.94, 21-03-2025",0.0,0.0,0.0,22.8,0,14.94,CALL,BOVESPA
PETRO159,"PETROBRAS PN, R$ 14.94, 21-03-2025",0.0,0.0,0.0,0.0,0,14.94,PUT,BOVESPA
PETRC161,"PETROBRAS PN, R$ 15.19, 21-03-2025",0.0,0.0,0.0,0.0,0,15.19,CALL,BOVESPA
PETRO161,"PETROBRAS PN, R$ 15.19, 21-03-2025",0.0,0.0,0.0,0.0,0,15.19,PUT,BOVESPA
PETRC198,"PETROBRAS PN, R$ 17.94, 21-03-2025",0.0,0.0,0.0,19.2,0,17.94,CALL,BOVESPA
PETRO198,"PETROBRAS PN, R$ 17.94, 21-03-2025",0.0,0.0,0.0,0.0,0,17.94,PUT,BOVESPA
PETRC302,"PETROBRAS PN, R$ 18.44, 21-03-2025",0.0,0.0,0.0,17.94,0,18.44,CALL,BOVESPA
PETRO302,"PETROBRAS PN, R$ 18.44, 21-03-2025",0.0,0.0,0.0,0.07,0,18.44,PUT,BOVESPA
PETRC24,"PETROBRAS PN, R$ 19.19, 21-03-2025",0.0,0.0,0.0,19.0,0,19.19,CALL,BOVESPA
PETRO24,"PETROBRAS PN, R$ 19.19, 21-03-2025",0.0,0.0,0.0,0.03,0,19.19,PUT,BOVESPA
PETRC236,"PETROBRAS PN, R$ 22.69, 21-03-2025",0.0,0.0,0.0,14.6,0,22.69,CALL,BOVESPA
PETRO236,"PETROBRAS PN, R$ 22.69, 21-03-2025",0.0,0.0,0.0,0.1,0,22.69,PUT,BOVESPA
PETRC261,"PETROBRAS PN, R$ 25.19, 21-03-2025",0.0,0.0,0.0,12.15,0,25.19,CALL,BOVESPA
PETRO261,"PETROBRAS PN, R$ 25.19, 21-03-2025",0.0,0.0,0.0,0.25,0,25.19,PUT,BOVESPA
PETRC296,"PETROBRAS PN, R$ 28.69, 21-03-2025",0.0,0.0,0.0,10.61,0,28.69,CALL,BOVESPA
PETRO296,"PETROBRAS PN, R$ 28.69, 21-03-2025",0.0,0.0,0.0,0.26,0,28.69,PUT,BOVESPA
PETRC290,"PETROBRAS PN, R$ 29.19, 21-03-2025",0.0,0.0,0.0,8.29,0,29.19,CALL,BOVESPA
PETRO290,"PETROBRAS PN, R$ 29.19, 21-03-2025",0.0,0.0,0.0,0.29,0,29.19,PUT,BOVESPA
PETRC35,"PETROBRAS PN, R$ 30.44, 21-03-2025",0.0,0.0,0.0,6.6,0,30.44,CALL,BOVESPA
PETRO35,"PETROBRAS PN, R$ 30.44, 21-03-2025",0.0,0.0,0.0,0.39,0,30.44,PUT,BOVESPA
PETRC359,"PETROBRAS PN, R$ 34.94, 21-03-2025",0.0,0.0,0.0,0.0,0,34.94,CALL,BOVESPA
PETRO359,"PETROBRAS PN, R$ 34.94, 21-03-2025",1.2,1.98,1.06,1.11,14400,34.94,PUT,BOVESPA
PETRC369,"PETROBRAS PN, R$ 35.94, 21-03-2025",3.5,3.5,3.5,3.5,100,35.94,CALL,BOVESPA
PETRO369,"PETROBRAS PN, R$ 35.94, 21-03-2025",1.6,1.6,1.39,1.45,13100,35.94,PUT,BOVESPA
PETRC379,"PETROBRAS PN, R$ 36.94, 21-03-2025",0.0,0.0,0.0,2.21,0,36.94,CALL,BOVESPA
PETRO379,"PETROBRAS PN, R$ 36.94, 21-03-2025",0.0,0.0,0.0,1.6,0,36.94,PUT,BOVESPA
PETRC371,"PETROBRAS PN, R$ 37.19, 21-03-2025",0.0,0.0,0.0,0.0,0,37.19,CALL,BOVESPA
PETRO371,"PETROBRAS PN, R$ 37.19, 21-03-2025",0.0,0.0,0.0,0.0,0,37.19,PUT,BOVESPA
PETRC374,"PETROBRAS PN, R$ 37.44, 21-03-2025",0.0,0.0,0.0,2.12,0,37.44,CALL,BOVESPA
PETRO374,"PETROBRAS PN, R$ 37.44, 21-03-2025",0.0,0.0,0.0,0.0,0,37.44,PUT,BOVESPA
PETRC376,"PETROBRAS PN, R$ 37.69, 21-03-2025",0.0,0.0,0.0,0.0,0,37.69,CALL,BOVESPA
PETRO376,"PETROBRAS PN, R$ 37.69, 21-03-2025",0.0,0.0,0.0,0.0,0,37.69,PUT,BOVESPA
PETRC37,"PETROBRAS PN, R$ 37.94, 21-03-2025",0.0,0.0,0.0,0.0,0,37.94,CALL,BOVESPA
PETRO37,"PETROBRAS PN, R$ 37.94, 21-03-2025",0.0,0.0,0.0,1.88,0,37.94,PUT,BOVESPA
PETRC381,"PETROBRAS PN, R$ 38.19, 21-03-2025",0.0,0.0,0.0,0.0,0,38.19,CALL,BOVESPA
PETRO381,"PETROBRAS PN, R$ 38.19, 21-03-2025",0.0,0.0,0.0,0.0,0,38.19,PUT,BOVESPA
PETRC403,"PETROBRAS PN, R$ 38.44, 21-03-2025",1.76,1.76,1.76,1.76,400,38.44,CALL,BOVESPA
PETRO403,"PETROBRAS PN, R$ 38.44, 21-03-2025",0.0,0.0,0.0,3.26,0,38.44,PUT,BOVESPA
PETRC386,"PETROBRAS PN, R$ 38.69, 21-03-2025",0.0,0.0,0.0,0.0,0,38.69,CALL,BOVESPA
PETRO386,"PETROBRAS PN, R$ 38.69, 21-03-2025",0.0,0.0,0.0,0.0,0,38.69,PUT,BOVESPA
PETRC389,"PETROBRAS PN, R$ 38.94, 21-03-2025",0.0,0.0,0.0,0.0,0,38.94,CALL,BOVESPA
PETRO389,"PETROBRAS PN, R$ 38.94, 21-03-2025",0.0,0.0,0.0,0.0,0,38.94,PUT,BOVESPA
PETRC391,"PETROBRAS PN, R$ 39.19, 21-03-2025",1.41,1.48,1.41,1.48,400,39.19,CALL,BOVESPA
PETRO391,"PETROBRAS PN, R$ 39.19, 21-03-2025",0.0,0.0,0.0,0.0,0,39.19,PUT,BOVESPA
PETRC394,"PETROBRAS PN, R$ 39.44, 21-03-2025",0.0,0.0,0.0,0.0,0,39.44,CALL,BOVESPA
PETRO394,"PETROBRAS PN, R$ 39.44, 21-03-2025",0.0,0.0,0.0,0.0,0,39.44,PUT,BOVESPA
PETRC396,"PETROBRAS PN, R$ 39.69, 21-03-2025",1.37,1.37,1.37,1.37,700,39.69,CALL,BOVESPA
PETRO396,"PETROBRAS PN, R$ 39.69, 21-03-2025",0.0,0.0,0.0,0.0,0,39.69,PUT,BOVESPA
PETRC40,"PETROBRAS PN, R$ 40.44, 21-03-2025",1.1,1.1,1.1,1.1,400,40.44,CALL,BOVESPA
PETRO40,"PETROBRAS PN, R$ 40.44, 21-03-2025",0.0,0.0,0.0,0.0,0,40.44,PUT,BOVESPA
PETRC460,"PETROBRAS PN, R$ 46.19, 21-03-2025",0.3,0.3,0.3,0.3,100,46.19,CALL,BOVESPA
PETRO460,"PETROBRAS PN, R$ 46.19, 21-03-2025",0.0,0.0,0.0,8.58,0,46.19,PUT,BOVESPA
PETRD21,"PETROBRAS PN, R$ 9.44, 17-04-2025",0.0,0.0,0.0,28.24,0,9.44,CALL,BOVESPA
PETRP21,"PETROBRAS PN, R$ 9.44, 17-04-2025",0.0,0.0,0.0,0.01,0,9.44,PUT,BOVESPA
PETRD240,"PETROBRAS PN, R$ 12.19, 17-04-2025",0.0,0.0,0.0,24.5,0,12.19,CALL,BOVESPA
PETRP240,"PETROBRAS PN, R$ 12.19, 17-04-2025",0.0,0.0,0.0,0.03,0,12.19,PUT,BOVESPA
PETRD245,"PETROBRAS PN, R$ 12.69, 17-04-2025",0.0,0.0,0.0,24.98,0,12.69,CALL,BOVESPA
PETRP245,"PETROBRAS PN, R$ 12.69, 17-04-2025",0.0,0.0,0.0,0.02,0,12.69,PUT,BOVESPA
PETRD131,"PETROBRAS PN, R$ 13.19, 17-04-2025",0.0,0.0,0.0,24.51,0,13.19,CALL,BOVESPA
PETRP131,"PETROBRAS PN, R$ 13.19, 17-04-2025",0.0,0.0,0.0,0.0,0,13.19,PUT,BOVESPA
PETRD28,"PETROBRAS PN, R$ 16.94, 17-04-2025",0.0,0.0,0.0,21.66,0,16.94,CALL,BOVESPA
PETRP28,"PETROBRAS PN, R$ 16.94, 17-04-2025",0.0,0.0,0.0,0.02,0,16.94,PUT,BOVESPA
PETRD232,"PETROBRAS PN, R$ 17.19, 17-04-2025",0.0,0.0,0.0,19.85,0,17.19,CALL,BOVESPA
PETRP232,"PETROBRAS PN, R$ 17.19, 17-04-2025",0.0,0.0,0.0,0.0,0,17.19,PUT,BOVESPA
PETRD1,"PETROBRAS PN, R$ 18.94, 17-04-2025",0.0,0.0,0.0,18.0,0,18.94,CALL,BOVESPA
PETRP1,"PETROBRAS PN, R$ 18.94, 17-04-2025",0.0,0.0,0.0,0.05,0,18.94,PUT,BOVESPA
PETRD26,"PETROBRAS PN, R$ 20.44, 17-04-2025",0.0,0.0,0.0,17.0,0,20.44,CALL,BOVESPA
PETRP26,"PETROBRAS PN, R$ 20.44, 17-04-2025",0.0,0.0,0.0,0.1,0,20.44,PUT,BOVESPA
